Entry_ID,State Patient Number,Date Announced,Age Bracket,Gender,Detected City,Detected District,Detected State,State code,Num Cases,Current Status,Contracted from which Patient (Suspected),Notes,Source_1,Source_2,Source_3,Nationality,Type of transmission,Status Change Date,Patient Number
430754,,22/12/2020,,,,Gomati,Tripura,TR,4,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/4493,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,,,,
430755,,22/12/2020,,,,Khowai,Tripura,TR,1,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/4493,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,,,,
430756,,22/12/2020,,,,North Tripura,Tripura,TR,6,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/4493,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,,,,
430757,,22/12/2020,,,,South Tripura,Tripura,TR,7,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/4493,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,,,,
430758,,22/12/2020,,,,Unokoti,Tripura,TR,3,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/4493,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,,,,
430759,,22/12/2020,,,,West Tripura,Tripura,TR,10,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/4493,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,,,,
430760,,22/12/2020,,,,Daman,Dadra and Nagar Haveli and Daman and Diu,DN,1,Hospitalized,,,https://twitter.com/CollectorDaman/status/1341279730830614528,,,,,,
430761,,22/12/2020,,,,Aizawl,Mizoram,MZ,8,Recovered,,,https://twitter.com/dipr_mizoram/status/1341345334744662024,https://twitter.com/dipr_mizoram/status/1341345314377093120,,,,,
430762,,22/12/2020,,,,Lawngtlai,Mizoram,MZ,2,Recovered,,,https://twitter.com/dipr_mizoram/status/1341345334744662024,https://twitter.com/dipr_mizoram/status/1341345314377093120,,,,,
430763,,22/12/2020,,,,Serchhip,Mizoram,MZ,3,Recovered,,,https://twitter.com/dipr_mizoram/status/1341345334744662024,https://twitter.com/dipr_mizoram/status/1341345314377093120,,,,,
430764,,22/12/2020,,,,Araria,Bihar,BR,1,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430765,,22/12/2020,,,,Arwal,Bihar,BR,5,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430766,,22/12/2020,,,,Aurangabad,Bihar,BR,5,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430767,,22/12/2020,,,,Begusarai,Bihar,BR,23,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430768,,22/12/2020,,,,Bhagalpur,Bihar,BR,12,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430769,,22/12/2020,,,,Bhojpur,Bihar,BR,11,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430770,,22/12/2020,,,,Buxar,Bihar,BR,2,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430771,,22/12/2020,,,,Darbhanga,Bihar,BR,5,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430772,,22/12/2020,,,,Gaya,Bihar,BR,14,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430773,,22/12/2020,,,,Gopalganj,Bihar,BR,10,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430774,,22/12/2020,,,,Jamui,Bihar,BR,4,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430775,,22/12/2020,,,,Jehanabad,Bihar,BR,10,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430776,,22/12/2020,,,,Kaimur,Bihar,BR,25,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430777,,22/12/2020,,,,Araria,Bihar,BR,14,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430778,,22/12/2020,,,,Arwal,Bihar,BR,6,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430779,,22/12/2020,,,,Aurangabad,Bihar,BR,4,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430780,,22/12/2020,,,,Banka,Bihar,BR,1,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430781,,22/12/2020,,,,Begusarai,Bihar,BR,13,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430782,,22/12/2020,,,,Bhagalpur,Bihar,BR,11,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430783,,22/12/2020,,,,Bhojpur,Bihar,BR,8,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430784,,22/12/2020,,,,Buxar,Bihar,BR,6,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430785,,22/12/2020,,,,Darbhanga,Bihar,BR,5,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430786,,22/12/2020,,,,Gaya,Bihar,BR,21,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430787,,22/12/2020,,,,Jamui,Bihar,BR,2,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430788,,22/12/2020,,,,Jehanabad,Bihar,BR,9,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430789,,22/12/2020,,,,Kaimur,Bihar,BR,1,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430790,,22/12/2020,,,,Katihar,Bihar,BR,5,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430791,,22/12/2020,,,,Khagaria,Bihar,BR,1,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430792,,22/12/2020,,,,Kishanganj,Bihar,BR,8,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430793,,22/12/2020,,,,Lakhisarai,Bihar,BR,3,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430794,,22/12/2020,,,,Madhepura,Bihar,BR,8,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430795,,22/12/2020,,,,Madhubani,Bihar,BR,12,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430796,,22/12/2020,,,,Munger,Bihar,BR,9,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430797,,22/12/2020,,,,Muzaffarpur,Bihar,BR,36,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430798,,22/12/2020,,,,Nalanda,Bihar,BR,18,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430799,,22/12/2020,,,,Nawada,Bihar,BR,2,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430800,,22/12/2020,,,,West Champaran,Bihar,BR,4,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430801,,22/12/2020,,,,Patna,Bihar,BR,173,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430802,,22/12/2020,,,,East Champaran,Bihar,BR,12,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430803,,22/12/2020,,,,Purnia,Bihar,BR,5,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430804,,22/12/2020,,,,Rohtas,Bihar,BR,10,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430805,,22/12/2020,,,,Saharsa,Bihar,BR,3,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430806,,22/12/2020,,,,Samastipur,Bihar,BR,12,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430807,,22/12/2020,,,,Saran,Bihar,BR,18,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430808,,22/12/2020,,,,Sheikhpura,Bihar,BR,2,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430809,,22/12/2020,,,,Sheohar,Bihar,BR,1,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430810,,22/12/2020,,,,Siwan,Bihar,BR,3,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430811,,22/12/2020,,,,Supaul,Bihar,BR,11,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430812,,22/12/2020,,,,Vaishali,Bihar,BR,14,Hospitalized,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430813,,22/12/2020,,,,Khagaria,Bihar,BR,3,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430814,,22/12/2020,,,,Lakhisarai,Bihar,BR,2,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430815,,22/12/2020,,,,Madhepura,Bihar,BR,5,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430816,,22/12/2020,,,,Madhubani,Bihar,BR,11,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430817,,22/12/2020,,,,Munger,Bihar,BR,1,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430818,,22/12/2020,,,,Muzaffarpur,Bihar,BR,29,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430819,,22/12/2020,,,,Nalanda,Bihar,BR,24,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430820,,22/12/2020,,,,Nawada,Bihar,BR,13,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430821,,22/12/2020,,,,West Champaran,Bihar,BR,9,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430822,,22/12/2020,,,,Patna,Bihar,BR,275,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430823,,22/12/2020,,,,East Champaran,Bihar,BR,8,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430824,,22/12/2020,,,,Purnia,Bihar,BR,18,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430825,,22/12/2020,,,,Rohtas,Bihar,BR,2,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430826,,22/12/2020,,,,Saharsa,Bihar,BR,18,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430827,,22/12/2020,,,,Samastipur,Bihar,BR,12,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430828,,22/12/2020,,,,Saran,Bihar,BR,14,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430829,,22/12/2020,,,,Sheikhpura,Bihar,BR,2,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430830,,22/12/2020,,,,Sheohar,Bihar,BR,5,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430831,,22/12/2020,,,,Siwan,Bihar,BR,18,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430832,,22/12/2020,,,,Supaul,Bihar,BR,2,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430833,,22/12/2020,,,,Vaishali,Bihar,BR,5,Recovered,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430834,,22/12/2020,,,,Madhubani,Bihar,BR,1,Deceased,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430835,,22/12/2020,,,,Saharsa,Bihar,BR,1,Deceased,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430836,,22/12/2020,,,,Siwan,Bihar,BR,1,Deceased,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430837,,22/12/2020,,,,Vaishali,Bihar,BR,1,Deceased,,,https://twitter.com/PIB_Patna/status/1341345156880953344,https://twitter.com/BiharHealthDept/status/1341342983388467201,,,,,
430838,,22/12/2020,,,,Srinagar,Jammu and Kashmir,JK,64,Hospitalized,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430839,,22/12/2020,,,,Baramulla,Jammu and Kashmir,JK,14,Hospitalized,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430840,,22/12/2020,,,,Budgam,Jammu and Kashmir,JK,22,Hospitalized,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430841,,22/12/2020,,,,Kupwara,Jammu and Kashmir,JK,2,Hospitalized,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430842,,22/12/2020,,,,Pulwama,Jammu and Kashmir,JK,12,Hospitalized,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430843,,22/12/2020,,,,Anantnag,Jammu and Kashmir,JK,4,Hospitalized,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430844,,22/12/2020,,,,Bandipora,Jammu and Kashmir,JK,7,Hospitalized,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430845,,22/12/2020,,,,Ganderbal,Jammu and Kashmir,JK,4,Hospitalized,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430846,,22/12/2020,,,,Kulgam,Jammu and Kashmir,JK,4,Hospitalized,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430847,,22/12/2020,,,,Shopiyan,Jammu and Kashmir,JK,1,Hospitalized,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430848,,22/12/2020,,,,Jammu,Jammu and Kashmir,JK,99,Hospitalized,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430849,,22/12/2020,,,,Udhampur,Jammu and Kashmir,JK,14,Hospitalized,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430850,,22/12/2020,,,,Rajouri,Jammu and Kashmir,JK,10,Hospitalized,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430851,,22/12/2020,,,,Doda,Jammu and Kashmir,JK,6,Hospitalized,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430852,,22/12/2020,,,,Kathua,Jammu and Kashmir,JK,7,Hospitalized,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430853,,22/12/2020,,,,Kishtwar,Jammu and Kashmir,JK,6,Hospitalized,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430854,,22/12/2020,,,,Samba,Jammu and Kashmir,JK,14,Hospitalized,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430855,,22/12/2020,,,,Punch,Jammu and Kashmir,JK,2,Hospitalized,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430856,,22/12/2020,,,,Reasi,Jammu and Kashmir,JK,16,Hospitalized,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430857,,22/12/2020,,,,Srinagar,Jammu and Kashmir,JK,52,Recovered,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430858,,22/12/2020,,,,Baramulla,Jammu and Kashmir,JK,23,Recovered,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430859,,22/12/2020,,,,Budgam,Jammu and Kashmir,JK,23,Recovered,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430860,,22/12/2020,,,,Kupwara,Jammu and Kashmir,JK,15,Recovered,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430861,,22/12/2020,,,,Pulwama,Jammu and Kashmir,JK,18,Recovered,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430862,,22/12/2020,,,,Anantnag,Jammu and Kashmir,JK,10,Recovered,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430863,,22/12/2020,,,,Bandipora,Jammu and Kashmir,JK,3,Recovered,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430864,,22/12/2020,,,,Ganderbal,Jammu and Kashmir,JK,26,Recovered,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430865,,22/12/2020,,,,Jammu,Jammu and Kashmir,JK,28,Recovered,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430866,,22/12/2020,,,,Udhampur,Jammu and Kashmir,JK,31,Recovered,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430867,,22/12/2020,,,,Rajouri,Jammu and Kashmir,JK,10,Recovered,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430868,,22/12/2020,,,,Doda,Jammu and Kashmir,JK,12,Recovered,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430869,,22/12/2020,,,,Kathua,Jammu and Kashmir,JK,13,Recovered,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430870,,22/12/2020,,,,Kishtwar,Jammu and Kashmir,JK,17,Recovered,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430871,,22/12/2020,,,,Kupwara,Jammu and Kashmir,JK,1,Deceased,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430872,,22/12/2020,,,,Jammu,Jammu and Kashmir,JK,2,Deceased,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430873,,22/12/2020,,,,Doda,Jammu and Kashmir,JK,1,Deceased,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430874,,22/12/2020,,,,Samba,Jammu and Kashmir,JK,1,Deceased,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430875,,22/12/2020,,,,Reasi,Jammu and Kashmir,JK,1,Deceased,,,https://twitter.com/diprjk/status/1341365952022102017,,,,,,
430876,,22/12/2020,,,,,Goa,GA,96,Hospitalized,,,https://t.me/indiacovid/31232,,,,,,
430877,,22/12/2020,,,,,Goa,GA,88,Recovered,,,https://t.me/indiacovid/31232,,,,,,
430878,,22/12/2020,,,,,Goa,GA,2,Deceased,,,https://t.me/indiacovid/31232,,,,,,
430879,,22/12/2020,,,,Anantapur,Andhra Pradesh,AP,19,Hospitalized,,,https://twitter.com/ArogyaAndhra/status/1341373846708834310,https://t.me/indiacovid/31250,,,,,
430880,,22/12/2020,,,,Chittoor,Andhra Pradesh,AP,86,Hospitalized,,,https://twitter.com/ArogyaAndhra/status/1341373846708834310,https://t.me/indiacovid/31250,,,,,
430881,,22/12/2020,,,,East Godavari,Andhra Pradesh,AP,38,Hospitalized,,,https://twitter.com/ArogyaAndhra/status/1341373846708834310,https://t.me/indiacovid/31250,,,,,
430882,,22/12/2020,,,,Guntur,Andhra Pradesh,AP,32,Hospitalized,,,https://twitter.com/ArogyaAndhra/status/1341373846708834310,https://t.me/indiacovid/31250,,,,,
430883,,22/12/2020,,,,Y.S.R. Kadapa,Andhra Pradesh,AP,25,Hospitalized,,,https://twitter.com/ArogyaAndhra/status/1341373846708834310,https://t.me/indiacovid/31250,,,,,
430884,,22/12/2020,,,,Krishna,Andhra Pradesh,AP,72,Hospitalized,,,https://twitter.com/ArogyaAndhra/status/1341373846708834310,https://t.me/indiacovid/31250,,,,,
430885,,22/12/2020,,,,Kurnool,Andhra Pradesh,AP,5,Hospitalized,,,https://twitter.com/ArogyaAndhra/status/1341373846708834310,https://t.me/indiacovid/31250,,,,,
430886,,22/12/2020,,,,S.P.S. Nellore,Andhra Pradesh,AP,16,Hospitalized,,,https://twitter.com/ArogyaAndhra/status/1341373846708834310,https://t.me/indiacovid/31250,,,,,
430887,,22/12/2020,,,,Prakasam,Andhra Pradesh,AP,18,Hospitalized,,,https://twitter.com/ArogyaAndhra/status/1341373846708834310,https://t.me/indiacovid/31250,,,,,
430888,,22/12/2020,,,,Srikakulam,Andhra Pradesh,AP,14,Hospitalized,,,https://twitter.com/ArogyaAndhra/status/1341373846708834310,https://t.me/indiacovid/31250,,,,,
430889,,22/12/2020,,,,Visakhapatnam,Andhra Pradesh,AP,35,Hospitalized,,,https://twitter.com/ArogyaAndhra/status/1341373846708834310,https://t.me/indiacovid/31250,,,,,
430890,,22/12/2020,,,,Vizianagaram,Andhra Pradesh,AP,8,Hospitalized,,,https://twitter.com/ArogyaAndhra/status/1341373846708834310,https://t.me/indiacovid/31250,,,,,
430891,,22/12/2020,,,,West Godavari,Andhra Pradesh,AP,34,Hospitalized,,,https://twitter.com/ArogyaAndhra/status/1341373846708834310,https://t.me/indiacovid/31250,,,,,
430892,,22/12/2020,,,,Anantapur,Andhra Pradesh,AP,8,Recovered,,,https://twitter.com/ArogyaAndhra/status/1341373846708834310,https://t.me/indiacovid/31250,,,,,
430893,,22/12/2020,,,,Chittoor,Andhra Pradesh,AP,35,Recovered,,,https://twitter.com/ArogyaAndhra/status/1341373846708834310,https://t.me/indiacovid/31250,,,,,
430894,,22/12/2020,,,,East Godavari,Andhra Pradesh,AP,35,Recovered,,,https://twitter.com/ArogyaAndhra/status/1341373846708834310,https://t.me/indiacovid/31250,,,,,
430895,,22/12/2020,,,,Guntur,Andhra Pradesh,AP,47,Recovered,,,https://twitter.com/ArogyaAndhra/status/1341373846708834310,https://t.me/indiacovid/31250,,,,,
430896,,22/12/2020,,,,Y.S.R. Kadapa,Andhra Pradesh,AP,5,Recovered,,,https://twitter.com/ArogyaAndhra/status/1341373846708834310,https://t.me/indiacovid/31250,,,,,
430897,,22/12/2020,,,,Krishna,Andhra Pradesh,AP,82,Recovered,,,https://twitter.com/ArogyaAndhra/status/1341373846708834310,https://t.me/indiacovid/31250,,,,,
430898,,22/12/2020,,,,Kurnool,Andhra Pradesh,AP,28,Recovered,,,https://twitter.com/ArogyaAndhra/status/1341373846708834310,https://t.me/indiacovid/31250,,,,,
430899,,22/12/2020,,,,S.P.S. Nellore,Andhra Pradesh,AP,30,Recovered,,,https://twitter.com/ArogyaAndhra/status/1341373846708834310,https://t.me/indiacovid/31250,,,,,
430900,,22/12/2020,,,,Prakasam,Andhra Pradesh,AP,19,Recovered,,,https://twitter.com/ArogyaAndhra/status/1341373846708834310,https://t.me/indiacovid/31250,,,,,
430901,,22/12/2020,,,,Srikakulam,Andhra Pradesh,AP,13,Recovered,,,https://twitter.com/ArogyaAndhra/status/1341373846708834310,https://t.me/indiacovid/31250,,,,,
430902,,22/12/2020,,,,Visakhapatnam,Andhra Pradesh,AP,28,Recovered,,,https://twitter.com/ArogyaAndhra/status/1341373846708834310,https://t.me/indiacovid/31250,,,,,
430903,,22/12/2020,,,,Vizianagaram,Andhra Pradesh,AP,9,Recovered,,,https://twitter.com/ArogyaAndhra/status/1341373846708834310,https://t.me/indiacovid/31250,,,,,
430904,,22/12/2020,,,,West Godavari,Andhra Pradesh,AP,73,Recovered,,,https://twitter.com/ArogyaAndhra/status/1341373846708834310,https://t.me/indiacovid/31250,,,,,
430905,,22/12/2020,,,,Guntur,Andhra Pradesh,AP,1,Deceased,,,https://twitter.com/ArogyaAndhra/status/1341373846708834310,https://t.me/indiacovid/31250,,,,,
430906,,22/12/2020,,,,Y.S.R. Kadapa,Andhra Pradesh,AP,1,Deceased,,,https://twitter.com/ArogyaAndhra/status/1341373846708834310,https://t.me/indiacovid/31250,,,,,
430907,,22/12/2020,,,,Krishna,Andhra Pradesh,AP,2,Deceased,,,https://twitter.com/ArogyaAndhra/status/1341373846708834310,https://t.me/indiacovid/31250,,,,,
430908,,22/12/2020,,,,,Delhi,DL,939,Hospitalized,,,https://twitter.com/ANI/status/1341377707989331970,,,,,,
430909,,22/12/2020,,,,,Delhi,DL,1434,Recovered,,,https://twitter.com/ANI/status/1341377707989331970,,,,,,
430910,,22/12/2020,,,,,Delhi,DL,25,Deceased,,,https://twitter.com/ANI/status/1341377707989331970,,,,,,
